ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
95,104,5,8,E,8,E-08,2021-03-30 00:47:51 +02:00,1,0,,47,176.4289,16.4590,51.6677,0.815958,1.220125,1.202920,220309.15,51546.94,65308.40,531.0527,122.3523,157.4442,502.876076,461.461299,581.224754,1255.054958,1048.931042,1650.208724,1.231880,1.102222,1.392642,3.085109,2.534744,3.956769,208.3563,19.4879,58.8727,0.719273,1.342368,1.309040,60945.68,80981.49,30578.28,4683072.02,121.7252,165.5901,62.7245,9586.8549,31.19,9.53,3.57,6267.13,295.17,552.47,217.85,12419.89,24.667825,25.384025,36.713297,4.316042,23.144284,30.443725,41.147459,2.660793,76.575949,89.781342,123.939948,13.005628,73.343449,94.648431,126.194838,11.003000,191.945032,322.667062,327.010447,71.811211,46.587325,59.351047,78.807856,8.595991,0.050695,0.052067,0.074714,0.008875,0.047596,0.061428,0.083093,0.005563,0.157353,0.182939,0.251627,0.026903,0.150599,0.191696,0.255345,0.022923,0.391859,0.653411,0.662952,0.150885,0.095549,0.120407,0.159560,0.017847
8,105,5,9,E,9,E-09,2021-03-30 00:47:34 +02:00,1,0,,66,174.7964,16.2540,51.5111,0.830294,1.222796,1.173448,216415.24,52708.65,65841.17,524.9992,129.9230,160.3534,504.960546,470.432049,595.109887,1288.576649,1098.056112,1760.359065,1.247726,1.158529,1.446036,3.173137,2.695436,4.310531,205.7277,19.2472,58.8385,0.709367,1.365089,1.265122,63206.68,80952.88,31409.44,4600374.77,131.9303,168.0210,65.2791,9524.5857,30.95,9.06,3.08,5975.15,329.27,583.73,226.50,12469.08,24.707825,25.522133,35.521026,4.507109,23.437100,31.660711,41.292193,3.039942,77.351358,93.074086,122.855393,14.002972,74.380311,98.928091,127.020725,12.257465,194.525058,334.489357,337.818708,75.480853,47.323257,62.466564,78.988334,9.508209,0.051315,0.052682,0.073355,0.009440,0.048559,0.065368,0.085270,0.006458,0.160386,0.192526,0.253886,0.029383,0.154236,0.204709,0.262523,0.025875,0.405063,0.696682,0.702698,0.159844,0.098252,0.129301,0.163437,0.019984
15,106,5,10,E,10,E-10,2021-03-30 00:47:16 +02:00,1,0,,93,175.1071,16.2503,51.0337,0.832902,1.198454,1.184925,221486.30,52080.51,71161.28,538.4365,125.1226,170.8151,521.944957,471.481072,614.418183,1273.760236,1063.090308,1790.033223,1.291652,1.155530,1.487289,3.140807,2.608543,4.361253,205.5719,18.8785,57.6831,0.741765,1.306282,1.244772,61058.52,88100.55,31343.48,4617497.28,125.8066,182.1307,64.8825,9591.1133,32.60,10.86,3.42,6201.78,299.24,626.27,225.14,12336.23,23.985035,25.757967,35.863445,4.261103,21.919113,31.712299,40.776910,2.720453,73.611744,93.124842,123.274130,13.055512,69.602074,98.417256,126.234432,11.165218,185.494473,332.551146,332.210293,71.283742,44.277709,62.009638,79.347126,8.747618,0.049889,0.053533,0.074410,0.008963,0.045423,0.065757,0.084292,0.005713,0.152786,0.193502,0.255297,0.027453,0.144258,0.204175,0.260933,0.023467,0.387156,0.690121,0.688469,0.151644,0.091752,0.128664,0.164210,0.018395
23,107,5,11,E,11,E-11,2021-03-30 00:46:58 +02:00,1,0,,76,172.9346,16.0523,50.8175,0.840947,1.204261,1.171343,215465.28,50635.93,68388.53,529.3784,124.8572,167.6994,500.206277,458.021331,594.521208,1255.221010,1029.715374,1777.226443,1.261079,1.138235,1.468307,3.137616,2.567613,4.409692,197.3063,18.2091,55.8927,0.761195,1.276051,1.220103,58401.22,82929.46,30144.46,4499709.13,126.4181,179.3073,65.3047,9730.5497,34.04,11.70,3.71,6012.76,294.84,628.76,240.08,12665.84,23.172350,25.391512,35.214679,4.268889,20.992349,31.305573,40.295728,2.919468,71.038662,91.865334,121.399318,13.331553,67.023701,97.536006,124.745841,11.707505,177.207412,323.590884,324.323740,78.155939,42.579222,61.463498,78.285567,9.086226,0.049980,0.054446,0.075511,0.009317,0.045251,0.067285,0.086635,0.006383,0.153508,0.197345,0.260887,0.029085,0.144781,0.209859,0.268268,0.025569,0.385563,0.701044,0.702306,0.171514,0.092143,0.132245,0.168248,0.019819
31,108,5,12,E,12,E-12,2021-03-30 00:46:41 +02:00,1,0,,71,177.7287,16.2417,51.1870,0.843635,1.190216,1.184105,235526.62,59866.48,72397.49,555.1401,141.0236,170.5418,513.952751,489.393906,624.464535,1282.574460,1088.900709,1841.188309,1.252511,1.174520,1.497032,3.119053,2.618484,4.417411,202.2716,18.6734,56.3639,0.747126,1.266492,1.244720,68295.34,86117.07,31277.94,4632919.08,141.8307,179.2662,65.5318,9762.3405,35.62,11.32,3.32,5995.01,333.56,635.65,238.59,12770.80,22.779717,25.574669,35.676590,4.327401,20.377202,31.868190,40.606547,2.902076,69.483428,92.238112,122.391850,13.554810,65.220368,98.402448,125.538609,11.830499,181.765459,334.852573,331.354280,78.110042,41.649262,61.638084,78.403874,9.211702,0.048212,0.054244,0.075473,0.009181,0.043115,0.067274,0.085728,0.006109,0.147013,0.195296,0.258870,0.028636,0.138023,0.207809,0.265316,0.024898,0.383831,0.706167,0.698735,0.166337,0.088093,0.130191,0.165724,0.019395
39,109,5,13,E,13,E-13,2021-03-30 00:46:23 +02:00,1,0,,38,171.6198,15.8363,50.3164,0.859675,1.183524,1.153381,215471.08,57604.21,69867.79,531.9315,143.6706,173.0927,506.067093,499.657637,614.890045,1314.391811,1093.594485,1822.948200,1.275016,1.239589,1.522069,3.325709,2.731132,4.556001,195.2641,17.9360,55.0243,0.782201,1.245681,1.175454,65270.68,83489.82,29571.32,4530651.13,143.0920,180.8061,64.1218,9874.7368,36.45,9.26,2.97,5944.74,334.21,660.50,240.37,12921.58,22.609282,24.437401,34.470958,4.730108,20.170389,30.379826,39.505181,3.053453,69.552755,89.746116,119.783183,14.440741,65.231956,95.035900,123.180075,12.444201,183.936671,319.978036,321.431777,81.938091,42.214925,60.237550,77.368786,9.775481,0.049331,0.053354,0.075189,0.010269,0.044140,0.066936,0.086560,0.006758,0.152010,0.196987,0.262044,0.031626,0.142696,0.209198,0.269813,0.027460,0.408175,0.705638,0.706995,0.181160,0.092405,0.132583,0.169298,0.021494
47,110,5,14,E,14,E-14,2021-03-30 00:46:05 +02:00,1,0,,48,178.2545,16.4185,51.9000,0.830317,1.217914,1.187097,221322.65,57984.69,74464.77,523.3883,136.4121,175.5900,514.241966,509.490353,632.683763,1321.550959,1107.904690,1836.524317,1.239063,1.221194,1.514351,3.176090,2.650929,4.422578,197.5045,18.5412,56.1255,0.745700,1.292524,1.280774,63365.44,83737.04,29965.15,4532771.90,134.5162,178.1138,63.8763,9758.7636,33.25,10.13,2.81,5938.46,308.48,601.35,218.77,12988.52,22.724882,24.406915,35.072911,4.451646,20.308236,29.879870,39.386592,3.088599,70.047525,88.816839,118.678008,14.018825,65.768163,94.171089,120.959921,12.377925,183.636512,322.371933,319.413832,80.664455,42.175655,59.409045,75.746821,9.600286,0.049359,0.053027,0.076023,0.009548,0.043909,0.064896,0.085225,0.006661,0.151747,0.192566,0.256820,0.030097,0.142216,0.204262,0.261645,0.026634,0.398554,0.699919,0.691085,0.174418,0.091227,0.128690,0.163528,0.020625
55,111,5,15,E,15,E-15,2021-03-30 00:45:47 +02:00,1,0,,50,167.9352,15.8604,50.1778,0.836356,1.211024,1.185457,220266.18,51784.34,63466.74,542.6543,130.0122,160.3745,495.946803,467.671811,589.142302,1276.501423,1048.480059,1748.695070,1.268903,1.194118,1.485551,3.217931,2.675048,4.441232,188.7623,17.6896,54.1731,0.770913,1.252932,1.230699,58126.50,74085.74,26977.50,4350436.36,129.9385,167.1642,60.7573,9824.2772,33.10,8.76,3.10,5728.54,300.92,567.90,215.70,13069.72,22.061432,23.014159,32.717739,4.489411,20.479604,29.593843,38.559682,3.135199,68.440172,84.161544,113.831202,14.023166,65.333036,90.779746,118.366357,12.454770,177.428673,312.194923,313.471738,81.087088,41.757075,56.862895,73.377416,9.571976,0.050145,0.051984,0.074172,0.010246,0.046621,0.067216,0.087592,0.007280,0.155617,0.190854,0.258621,0.032015,0.148606,0.206201,0.269077,0.028629,0.406689,0.712295,0.715050,0.187101,0.095059,0.129163,0.166796,0.021867
63,112,5,16,E,16,E-16,2021-03-30 00:45:29 +02:00,1,0,,34,180.2420,16.1964,52.0784,0.859916,1.210399,1.149566,232360.53,58538.35,76617.79,538.3081,136.0083,177.9781,507.033081,528.463729,674.701486,1333.290255,1179.386457,1905.866998,1.211330,1.253328,1.610321,3.159101,2.788915,4.510502,202.0156,18.4390,56.6637,0.772157,1.277146,1.214131,64509.79,85971.06,31197.21,4680642.85,133.9119,179.2906,65.0004,9871.5937,33.79,11.06,3.91,5936.53,315.15,591.79,220.59,12885.00,24.148743,24.596537,35.313647,4.907366,22.388657,30.705559,40.643075,3.181512,74.975059,89.957594,121.086401,15.093261,71.678796,96.251144,124.297115,13.103095,197.144305,332.192388,333.200391,83.573505,45.748705,61.191596,77.582642,10.233343,0.051104,0.051840,0.074451,0.010412,0.047228,0.064456,0.085538,0.006678,0.158402,0.188981,0.255120,0.031920,0.151275,0.202020,0.261765,0.027622,0.415423,0.701226,0.703251,0.177579,0.096597,0.128381,0.163375,0.021601
71,113,5,17,E,17,E-17,2021-03-30 00:45:12 +02:00,1,0,,28,174.5364,16.1071,50.9036,0.852783,1.185617,1.160745,212446.86,52713.68,71514.64,512.0493,126.9247,174.6177,511.448903,496.997356,639.209371,1369.352906,1109.326447,1883.693808,1.258404,1.230707,1.587473,3.345771,2.724763,4.656427,196.7844,18.6191,56.3025,0.729746,1.294091,1.228634,57734.54,80167.00,28230.79,4523185.46,124.0235,174.2495,61.0492,9825.0452,31.54,9.54,2.75,5905.79,301.68,610.82,226.93,12999.68,23.141387,24.838255,36.172900,4.280702,21.576706,31.479166,41.397392,2.926958,71.785951,91.554140,123.615515,13.542611,68.601726,97.682743,126.838590,11.859872,187.022564,329.557754,330.436015,79.325966,43.436524,61.505183,79.302027,9.201722,0.050182,0.053797,0.078461,0.009443,0.046715,0.068402,0.089743,0.006340,0.155638,0.198738,0.268134,0.029678,0.148678,0.212294,0.275031,0.025844,0.406315,0.716860,0.718156,0.174975,0.094144,0.133712,0.172199,0.020120
78,114,5,18,E,18,E-18,2021-03-30 00:44:54 +02:00,1,0,,45,175.9832,16.2581,51.0980,0.838413,1.192694,1.199720,225432.89,55812.96,73026.36,544.0257,135.9339,178.0005,514.278199,501.840271,633.364795,1278.956352,1105.477828,1808.999463,1.255551,1.235889,1.534571,3.109658,2.703565,4.377762,199.0961,18.7253,56.2028,0.739015,1.278376,1.301569,62853.91,86779.84,30764.02,4546934.16,136.1666,188.4061,66.7351,9742.6213,36.78,10.53,3.29,6001.78,310.53,637.78,235.36,12605.42,23.699013,25.458498,36.104134,4.246401,21.201582,30.349172,40.503459,3.027263,72.157822,90.190091,122.028559,13.274715,67.825214,94.385786,124.313730,11.811005,181.543236,320.036043,322.868734,77.719035,43.252436,59.643966,76.890918,9.005438,0.050616,0.054179,0.077029,0.009107,0.044859,0.064188,0.086013,0.006474,0.153694,0.191309,0.259942,0.028516,0.143956,0.199662,0.264375,0.025333,0.388701,0.681573,0.688876,0.167736,0.092054,0.126365,0.163637,0.019339
86,115,5,19,E,19,E-19,2021-03-30 00:44:36 +02:00,1,0,,38,176.3867,15.9742,50.5913,0.868059,1.166137,1.162967,231323.92,50407.53,68665.16,554.1759,123.3379,166.1477,519.401732,457.962886,595.661146,1355.848418,1044.036235,1900.798455,1.281291,1.114284,1.447540,3.363620,2.551420,4.647863,203.7797,18.5411,56.5486,0.771584,1.262993,1.198248,58767.71,83457.68,30222.55,4653049.13,124.5636,175.5251,64.2279,9768.9266,30.68,7.97,2.45,5870.34,308.21,637.45,234.29,13059.26,24.416367,25.937465,37.004063,4.509333,22.406444,33.301628,43.165267,3.475681,74.491232,96.077193,127.065053,14.482943,70.768708,102.914199,130.879777,13.313638,188.698104,348.762794,341.662670,83.095504,44.771542,64.633983,80.418534,10.094396,0.051173,0.054213,0.077053,0.009551,0.046779,0.069759,0.089998,0.007622,0.155989,0.201540,0.264729,0.030967,0.147855,0.215877,0.272952,0.028829,0.396892,0.734476,0.717083,0.182260,0.093675,0.135647,0.167573,0.021712
94,116,5,20,E,20,E-20,2021-03-30 00:44:18 +02:00,1,0,,37,190.8535,17.1553,54.3082,0.814555,1.246510,1.210786,285013.03,70579.95,77788.81,619.2350,155.1191,169.0767,544.171412,539.275081,625.641485,1425.576402,1266.035463,1893.352146,1.238246,1.222422,1.413871,3.241802,2.867285,4.300928,227.7325,21.3296,63.4737,0.681322,1.425374,1.347057,83653.00,95325.70,37565.95,5096959.05,152.4282,175.5463,68.6119,9559.4062,29.92,6.03,1.86,5837.92,428.35,664.00,271.03,12963.84,25.986644,29.137122,41.000313,4.930220,24.931260,36.038189,47.290804,3.511139,82.197259,103.884713,140.149812,15.708642,79.658431,110.637915,144.243121,14.007834,225.547194,369.462346,374.104838,84.961725,50.887238,69.028362,89.034261,10.731715,0.049093,0.054692,0.076889,0.009407,0.046766,0.067627,0.088698,0.006481,0.154906,0.195481,0.263241,0.029615,0.149615,0.208024,0.270972,0.026125,0.424388,0.695896,0.703348,0.161119,0.095647,0.130019,0.167556,0.020136
5,117,5,21,E,21,E-21,2021-03-30 00:44:00 +02:00,1,0,,28,173.5037,16.1258,51.3215,0.842528,1.216866,1.160415,197251.96,49594.32,69108.86,480.9828,121.1028,168.5321,503.616794,506.129034,649.367146,1315.048486,1094.765258,1820.786632,1.248029,1.245303,1.613420,3.266432,2.686047,4.488600,194.2938,17.7816,55.5150,0.795483,1.274121,1.208580,56240.61,79230.86,27812.86,4501870.86,122.3392,172.5664,60.6519,9882.8366,30.57,10.68,3.61,5815.79,276.68,543.00,194.64,12934.14,23.687665,24.664065,35.505358,4.438910,21.522460,29.665068,40.201716,3.237292,72.587439,87.590584,119.845817,13.881073,68.669212,92.216709,123.011575,12.491908,186.756042,321.135921,322.716824,82.885074,43.634348,58.088069,76.201369,9.527917,0.052054,0.054049,0.077583,0.009750,0.046898,0.064557,0.087404,0.007226,0.159127,0.191188,0.261759,0.030618,0.149981,0.200896,0.268068,0.027724,0.407347,0.702323,0.708228,0.185431,0.095303,0.126469,0.166467,0.021088
13,118,5,22,E,22,E-22,2021-03-30 00:43:43 +02:00,1,0,,41,169.6927,16.0390,50.3799,0.827653,1.208627,1.192111,211434.15,50910.20,68644.17,534.2238,125.1272,169.1459,497.367629,471.290175,569.299763,1267.493345,1071.173903,1718.560676,1.284684,1.175424,1.429939,3.289547,2.680301,4.328305,197.2074,18.7265,57.2146,0.735282,1.351344,1.263117,58416.07,81949.80,28946.49,4456951.05,124.9546,176.0275,62.2792,9642.4943,30.66,9.12,3.07,5811.02,302.12,613.22,230.37,12699.46,23.542178,24.901369,35.896589,4.198312,21.810828,30.870770,40.784008,2.921750,73.012029,89.654206,123.174601,13.212949,69.657738,95.269648,125.783365,11.741432,186.225964,318.783332,321.784628,74.725545,44.452465,59.637138,78.398011,8.985779,0.051213,0.054189,0.077935,0.009178,0.047366,0.066882,0.088106,0.006498,0.158828,0.194433,0.266951,0.028959,0.151394,0.206292,0.272384,0.025894,0.402725,0.687485,0.693501,0.166520,0.096609,0.129125,0.169877,0.019737
21,119,5,23,E,23,E-23,2021-03-30 00:43:25 +02:00,1,0,,33,173.3855,16.0000,50.5599,0.849858,1.185181,1.159654,237887.79,54880.18,72921.21,587.7284,135.5588,178.5165,500.125061,488.944526,623.695031,1364.124103,1113.532008,1780.683466,1.248661,1.208912,1.509539,3.494482,2.771695,4.357846,196.1281,18.4398,56.4243,0.743686,1.310312,1.265055,61380.48,84493.85,30193.55,4494430.58,133.2635,181.9708,65.3441,9756.5764,30.76,9.15,3.18,6061.58,331.30,623.52,231.64,13183.76,22.438977,25.120997,35.232665,4.307663,20.367606,29.900805,38.899291,3.094324,69.716169,88.155029,119.466480,13.899925,65.739762,92.833404,121.296322,12.402623,182.369715,312.760081,314.297143,79.535774,42.429207,58.178893,75.918979,9.553550,0.048989,0.054967,0.076811,0.009407,0.044531,0.065394,0.084948,0.007046,0.152400,0.193100,0.261046,0.030889,0.143714,0.203249,0.265105,0.027974,0.401537,0.681478,0.684023,0.176947,0.092795,0.127443,0.166244,0.021395
29,122,6,2,F,2,F-02,2021-03-30 00:49:54 +02:00,1,0,,56,183.2078,16.6131,52.3770,0.839131,1.200763,1.174078,236276.64,60116.98,73621.23,551.9195,139.0947,170.3852,533.055547,543.542239,651.869218,1346.782774,1227.567492,1861.628679,1.251680,1.266913,1.523132,3.180729,2.876586,4.338350,208.6601,18.9840,57.5216,0.744769,1.274856,1.247202,67684.20,86540.23,32210.75,4789184.09,136.4618,175.4467,65.4712,9779.3950,35.46,11.27,3.73,6010.61,328.21,586.88,226.39,12694.14,23.799219,25.041254,35.569205,4.739520,22.147210,30.686706,40.845812,2.972063,73.765396,90.120226,121.979745,14.167070,70.516335,95.581229,125.332678,12.023003,202.030267,335.570382,336.897291,81.767696,44.856159,60.169890,78.132111,9.428574,0.048859,0.051263,0.072832,0.009722,0.045660,0.062612,0.083607,0.006177,0.151782,0.184311,0.249676,0.029144,0.145245,0.195199,0.256627,0.024867,0.415585,0.686672,0.689285,0.169227,0.092364,0.122995,0.159980,0.019463
37,123,6,3,F,3,F-03,2021-03-30 00:50:11 +02:00,1,0,,64,184.3714,16.5614,52.5239,0.847325,1.201800,1.174941,232400.86,63043.72,76914.23,536.4467,144.7685,177.8514,529.523878,508.183915,638.071151,1323.606995,1130.220327,1890.245987,1.248914,1.204299,1.517718,3.132425,2.671252,4.444829,206.7219,18.6035,56.3728,0.773380,1.242470,1.224320,70400.17,89308.20,33183.05,4715729.92,145.4594,185.2633,68.8221,9762.4619,35.03,10.39,3.53,5787.42,341.23,659.94,252.94,13037.66,23.059671,25.740683,36.519074,4.421486,20.836897,32.379798,42.304006,3.308913,70.830072,94.282958,125.280872,14.114514,66.691476,100.726088,129.560655,12.779442,189.856757,337.799497,339.567367,84.021202,42.701445,63.439931,80.656015,9.753437,0.047998,0.053065,0.075168,0.009367,0.043255,0.066786,0.087345,0.007045,0.147392,0.194690,0.258418,0.030004,0.138550,0.208088,0.267490,0.027248,0.398033,0.703215,0.707017,0.180829,0.088864,0.131255,0.166464,0.020771
45,124,6,4,F,4,F-04,2021-03-30 00:50:28 +02:00,1,0,,81,179.5361,16.4828,52.4529,0.834070,1.227445,1.184880,225671.88,63126.37,71226.07,534.5401,149.3567,166.8092,513.200304,472.712216,591.136303,1289.855128,1080.805458,1792.074087,1.223165,1.121539,1.398575,3.064477,2.567714,4.265749,208.4246,19.5697,58.7188,0.717717,1.331874,1.323773,73014.56,86168.89,32794.54,4734013.44,148.6940,175.1608,66.3905,9672.8959,35.32,8.68,3.19,5908.48,350.14,609.75,235.57,12918.68,23.177496,26.239026,36.180241,4.405421,21.414296,33.243482,41.968900,3.066431,71.606233,95.374561,125.193021,13.865810,68.244922,102.461058,129.195877,12.263092,189.985303,342.454100,338.513191,80.979928,43.368163,63.939120,80.171459,9.452426,0.047435,0.053238,0.073935,0.009006,0.043908,0.067844,0.085874,0.006361,0.146658,0.194459,0.256109,0.028503,0.139868,0.209271,0.264401,0.025355,0.388678,0.702027,0.692972,0.167734,0.088868,0.130673,0.164033,0.019501
53,125,6,5,F,5,F-05,2021-03-30 00:50:46 +02:00,1,0,,54,175.8824,16.1242,51.3230,0.847572,1.204665,1.167625,221449.15,54345.69,66956.80,534.2792,131.9155,159.5122,512.021420,482.996271,617.171378,1298.768114,1054.642920,1775.023781,1.257567,1.168004,1.497946,3.223099,2.559998,4.306797,200.2615,18.6093,56.2168,0.757524,1.274095,1.243884,62131.19,80311.78,29164.37,4597438.78,132.2123,167.1006,61.3485,9781.3148,34.07,9.63,3.11,5967.59,296.69,580.30,213.00,12878.80,23.699682,25.723724,35.883935,4.593976,21.119656,30.994902,40.745464,3.029057,72.520844,91.719418,122.359353,13.935380,67.819574,96.570950,125.270466,12.030948,180.493838,323.780550,324.758305,80.214494,43.300202,60.889546,78.064567,9.335063,0.050382,0.054849,0.076172,0.009786,0.044856,0.065841,0.086748,0.006614,0.154245,0.195406,0.260092,0.029821,0.144200,0.205395,0.266556,0.025991,0.385758,0.691152,0.693312,0.174058,0.092007,0.129666,0.166062,0.020038
61,126,6,6,F,6,F-06,2021-03-30 00:51:03 +02:00,1,0,,42,175.3109,16.3078,51.6104,0.828472,1.224221,1.195541,219592.31,55099.17,69428.40,526.8318,133.3681,165.2768,496.638628,478.473424,599.947865,1298.348726,1136.112666,1842.718414,1.227523,1.158672,1.465772,3.204649,2.768361,4.503916,199.2851,18.5910,56.6324,0.752009,1.299479,1.232745,61903.57,81125.19,31179.48,4593078.29,131.5195,171.2740,66.4589,9813.1896,29.07,8.45,3.00,5757.79,343.67,623.93,243.71,13190.90,23.623105,25.133286,35.028157,4.633118,22.663076,31.993744,40.831238,3.309429,74.184575,92.608556,122.041511,14.573642,71.801440,99.468737,125.985365,12.965918,196.777593,333.291279,335.650206,84.050650,45.441727,62.457708,78.702158,9.940558,0.050352,0.053892,0.074636,0.009914,0.048542,0.069038,0.087529,0.007148,0.158490,0.199143,0.261017,0.031227,0.153640,0.214364,0.270173,0.027898,0.423217,0.718255,0.722842,0.182133,0.097057,0.134543,0.168869,0.021305
69,127,6,7,F,7,F-07,2021-03-30 00:51:20 +02:00,1,0,,49,187.1823,17.1265,53.3088,0.812331,1.222877,1.234826,253058.78,64741.27,77421.47,580.0338,152.1643,174.7232,521.036262,514.110482,648.336429,1382.842233,1164.186100,1876.539117,1.208761,1.187427,1.482606,3.206600,2.671952,4.264200,210.2395,19.0347,57.4731,0.743269,1.263421,1.280126,72476.43,89516.67,33411.39,4765949.10,150.5672,180.8936,67.7873,9686.0836,36.76,11.88,4.04,5891.53,366.12,625.45,234.37,12828.12,24.339069,25.624537,36.373705,4.588441,22.664997,31.627825,41.421536,3.155973,75.431453,92.533376,124.583437,14.232788,72.229119,98.260964,127.475796,12.477774,200.285043,338.887243,336.366007,81.177807,45.762161,62.052435,79.496272,9.587115,0.049204,0.051655,0.073393,0.009412,0.045656,0.063598,0.083174,0.006433,0.152324,0.186405,0.250958,0.029124,0.145692,0.197809,0.256175,0.025457,0.407769,0.686139,0.679636,0.167462,0.092478,0.124802,0.159707,0.019593
